bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_0	Unknown	1404404	23	67068	38.379518104067515	42.25352112676056	8.450704225352112
Bin_1	Unknown	1084523	15	79968	45.404250336856585	0.0	0.0
Bin_10	Unknown	10833150	176	93516	48.52714735452626	100.0	195.77464788732394
Bin_100	Unknown	4098170	25	844764	41.84809155920341	98.59154929577464	5.633802816901408
Bin_101	Unknown	5692289	411	91072	55.81958276390003	47.88732394366197	38.028169014084504
Bin_102	Unknown	16439796	302	94163	49.769086775900476	100.0	273.23943661971833
Bin_103	Unknown	9406511	73	224596	46.59205963727764	100.0	119.71830985915493
Bin_104	Unknown	3497835	84	67653	45.51630339494997	46.478873239436616	15.492957746478874
Bin_105	Unknown	14261329	133	208519	28.3687178174658	98.59154929577464	601.4084507042254
Bin_106	Unknown	23173	1	23173	43.85275967721054	0.0	0.0
Bin_107	Unknown	8858937	91	248088	34.106625196325275	100.0	132.3943661971831
Bin_108	Unknown	1954095	27	100807	40.656521930061984	53.521126760563384	12.67605633802817
Bin_109	Unknown	3064237	33	236197	47.457314399650855	76.05633802816901	125.35211267605634
Bin_11	Unknown	283390	1	283390	60.335205851713624	0.0	0.0
Bin_110	Unknown	3261	1	3261	44.280895430849434	0.0	0.0
Bin_111	Unknown	17439316	370	68733	27.86064740641068	88.73239436619718	39.436619718309856
Bin_112	Unknown	3502128	51	104771	45.09179482225606	50.70422535211268	11.267605633802816
Bin_113	Unknown	236288	8	35436	42.223603989773466	0.0	0.0
Bin_114	Unknown	1673036	13	297399	47.358507806463734	73.2394366197183	16.901408450704224
Bin_115	Unknown	2127540	16	308585	56.15394716948649	77.46478873239437	14.084507042253522
Bin_116	Unknown	2884276	19	158785	39.91455651879992	76.05633802816901	21.12676056338028
Bin_117	Unknown	51733	2	43233	38.90194773585276	0.0	0.0
Bin_118	Unknown	49093	5	10860	16.936422016814255	0.0	0.0
Bin_119	Unknown	10755799	127	165508	55.75000487586633	100.0	197.18309859154928
Bin_12	Unknown	2349150	7	1262474	45.91484362761455	69.01408450704226	11.267605633802816
Bin_120	Unknown	3098	2	1657	50.53332925694916	0.0	0.0
Bin_121	Unknown	4024743	11	3576215	38.36962217542422	100.0	2.816901408450704
Bin_122	Unknown	133833257	2936	69413	58.885602343434094	100.0	3159.154929577465
Bin_123	Unknown	331397	3	253568	48.78529740926879	0.0	0.0
Bin_124	Unknown	350902	5	182239	62.83578849841383	0.0	0.0
Bin_125	Unknown	60649374	479	496444	50.69348930242201	100.0	1708.4507042253522
Bin_126	Unknown	115739	12	14884	29.71408130508398	0.0	0.0
Bin_127	Unknown	3351778	13	523770	48.08460848479314	92.95774647887323	16.901408450704224
Bin_128	Unknown	87347	3	64918	48.55681832893399	0.0	0.0
Bin_13	Unknown	5229343	349	24980	41.896976843237525	0.0	0.0
Bin_14	Unknown	2281593	10	475810	48.36067152449026	60.563380281690144	16.901408450704224
Bin_15	Unknown	1117602	24	53914	47.09961067511582	0.0	0.0
Bin_16	Unknown	3806023	39	339571	39.35845752396794	97.1830985915493	87.32394366197182
Bin_17	Unknown	5351719	19	2717423	50.89171052844741	100.0	122.53521126760563
Bin_18	Unknown	3578142	3	2383686	43.27375343822523	98.59154929577464	9.859154929577464
Bin_19	Unknown	6249397	96	134012	46.46524497878588	91.54929577464789	116.90140845070422
Bin_2	Unknown	1957361	24	322623	29.432455127412144	70.4225352112676	21.12676056338028
Bin_20	Unknown	3823724	29	210583	39.18577440917204	77.46478873239437	22.535211267605632
Bin_21	Unknown	4441153	4	4334377	35.945932326173974	100.0	2.816901408450704
Bin_22	Unknown	247524	5	46357	42.48001152039279	0.0	0.0
Bin_23	Unknown	24436865	404	93432	44.18499458251176	95.77464788732394	402.8169014084507
Bin_24	Unknown	4574806	28	2993102	45.84608402234232	98.59154929577464	9.859154929577464
Bin_25	Unknown	110716	33	3685	40.013371466954986	0.0	0.0
Bin_26	Unknown	806587	211	5061	47.95926110001755	0.0	0.0
Bin_27	Unknown	2677266	22	192871	48.827459243489955	64.78873239436619	4.225352112676056
Bin_28	Unknown	20137045	269	669344	44.346578850435115	100.0	474.6478873239437
Bin_29	Unknown	1087056	20	91002	39.458253530493195	0.0	0.0
Bin_3	Unknown	1014407	15	80177	48.37467091880313	46.478873239436616	7.042253521126761
Bin_30	Unknown	27425	2	22958	33.9509969958476	0.0	0.0
Bin_31	Unknown	14257	1	14257	55.44644735919198	0.0	0.0
Bin_32	Unknown	400886	5	212560	43.45567252156137	32.394366197183096	5.633802816901408
Bin_33	Unknown	4809507	32	241538	48.97765740789687	97.1830985915493	22.535211267605632
Bin_34	Unknown	1725389	23	148163	51.07782869839473	52.11267605633803	8.450704225352112
Bin_35	Unknown	6752756	99	127717	32.999454853196745	97.1830985915493	170.42253521126761
Bin_36	Unknown	5143495	65	132597	45.211715310648984	46.478873239436616	7.042253521126761
Bin_37	Unknown	3394450	57	72597	49.217614435832836	81.69014084507042	61.971830985915496
Bin_38	Unknown	5051009	27	1456434	37.43522329341331	98.59154929577464	114.08450704225352
Bin_39	Unknown	3481715	56	95754	47.38282013897223	40.84507042253521	18.309859154929576
Bin_4	Unknown	2268029	25	106509	31.800899370988382	67.6056338028169	7.042253521126761
Bin_40	Unknown	87784	3	71980	53.59265188391353	0.0	0.0
Bin_41	Unknown	1940913	51	65666	46.96818367771087	0.0	0.0
Bin_42	Unknown	6202384	114	65463	44.90569170868988	78.87323943661971	92.95774647887323
Bin_43	Unknown	2484431	10	546766	53.47586810033812	64.78873239436619	15.492957746478874
Bin_44	Unknown	1558407	49	65478	61.8263292439132	35.2112676056338	8.450704225352112
Bin_45	Unknown	57035	6	11474	40.96024423309241	0.0	0.0
Bin_46	Unknown	5213992	17	3348210	48.78264484129901	100.0	54.929577464788736
Bin_47	Unknown	1246271	22	90287	53.63530657725587	52.11267605633803	7.042253521126761
Bin_48	Unknown	779014	16	63167	34.234721540976665	0.0	0.0
Bin_49	Unknown	161135	3	56995	42.72413177347318	0.0	0.0
Bin_5	Unknown	4662305	28	762638	45.89304344538534	95.77464788732394	32.394366197183096
Bin_50	Unknown	90620	4	19472	50.48075063732356	0.0	0.0
Bin_51	Unknown	22196	1	22196	53.93764642277888	0.0	0.0
Bin_52	Unknown	10394	1	10394	44.87204156243987	0.0	0.0
Bin_53	Unknown	3393563	41	103446	56.058410691782015	83.09859154929578	29.577464788732396
Bin_54	Unknown	2325150	32	100340	33.359691072740674	71.83098591549296	22.535211267605632
Bin_55	Unknown	16488	1	16488	57.126394953905866	0.0	0.0
Bin_56	Unknown	33044655	255	999569	50.557509355992195	100.0	914.0845070422536
Bin_57	Unknown	77004062	482	481398	51.46124372691904	100.0	2349.2957746478874
Bin_58	Unknown	2683152	8	907616	42.017558115386926	84.50704225352112	11.267605633802816
Bin_59	Unknown	1103775	10	117545	30.900897469872195	0.0	0.0
Bin_6	Unknown	1266286	29	70134	53.651967895646365	35.2112676056338	9.859154929577464
Bin_60	Unknown	34043597	535	95943	44.764374173746646	100.0	745.0704225352113
Bin_61	Unknown	3101015	48	94482	49.71048198753799	53.521126760563384	18.309859154929576
Bin_62	Unknown	54466717	717	111337	46.29443360859338	100.0	1035.2112676056338
Bin_63	Unknown	3012112	25	197552	36.61659432308302	84.50704225352112	33.80281690140845
Bin_64	Unknown	7851	2	4545	27.779444913638372	0.0	0.0
Bin_65	Unknown	45846193	647	574312	45.15443533323551	100.0	819.7183098591549
Bin_66	Unknown	2428587	39	84016	45.665811034514064	59.15492957746479	19.718309859154928
Bin_67	Unknown	4043623	19	3026136	41.58133770111183	98.59154929577464	19.718309859154928
Bin_68	Unknown	16796866	187	214900	44.47984323744099	100.0	195.77464788732394
Bin_69	Unknown	3318593	56	79965	51.05879313444161	36.61971830985915	9.859154929577464
Bin_7	Unknown	93313	5	57052	44.864067619423984	0.0	0.0
Bin_70	Unknown	1222120	15	91347	54.40788551644504	23.943661971830984	8.450704225352112
Bin_71	Unknown	1588229	25	90314	45.595292252086914	22.535211267605632	8.450704225352112
Bin_72	Unknown	3798233	9	2825852	44.79216851522068	92.95774647887323	15.492957746478874
Bin_73	Unknown	3415690	34	2178141	54.24936345080735	95.77464788732394	11.267605633802816
Bin_74	Unknown	3346571	31	167654	45.35202068949229	76.05633802816901	184.50704225352112
Bin_75	Unknown	1830098	25	77281	33.92009808061762	52.11267605633803	18.309859154929576
Bin_76	Unknown	14166	4	8814	30.045995476790534	0.0	0.0
Bin_77	Unknown	3520704	19	802380	34.6914526972908	95.77464788732394	100.0
Bin_78	Unknown	1899	1	1899	29.43654555028963	0.0	0.0
Bin_79	Unknown	360009	1	360009	61.317786192018595	0.0	0.0
Bin_8	Unknown	28516211	128	988543	49.05780543677241	100.0	691.5492957746479
Bin_80	Unknown	3740442	45	154104	39.400474128273366	78.87323943661971	19.718309859154928
Bin_81	Unknown	106963	2	68164	36.54225485699896	0.0	0.0
Bin_82	Unknown	416549	5	132930	39.78695992987128	0.0	0.0
Bin_83	Unknown	1107268	14	102511	48.18645100143443	25.35211267605634	4.225352112676056
Bin_84	Unknown	11693114	189	95616	28.50717479813076	94.36619718309859	346.4788732394366
Bin_85	Unknown	874578	14	121293	37.12093650154242	0.0	0.0
Bin_86	Unknown	11153874	100	183299	43.323166219584856	100.0	102.8169014084507
Bin_87	Unknown	373762	2	366905	48.97021868456122	0.0	0.0
Bin_88	Unknown	3997669	20	345356	39.626468388536225	53.521126760563384	21.12676056338028
Bin_89	Unknown	4054513	10	1389994	28.894202153600467	88.73239436619718	87.32394366197182
Bin_9	Unknown	558361	8	104662	57.00907955573419	0.0	0.0
Bin_90	Unknown	3225154	12	2079582	41.61817729902028	97.1830985915493	5.633802816901408
Bin_91	Unknown	23903	2	20261	32.23611848897424	0.0	0.0
Bin_92	Unknown	49381	4	14639	55.314353817654926	0.0	0.0
Bin_93	Unknown	388001	7	76014	41.16128860159105	0.0	0.0
Bin_94	Unknown	25699983	531	106818	53.56002455528959	100.0	518.3098591549295
Bin_95	Unknown	25196839	892	54491	57.78687674954259	100.0	491.5492957746479
Bin_96	Unknown	40250	1	40250	55.44195844001807	0.0	0.0
Bin_97	Unknown	4105754	122	322416	33.25420704685628	97.1830985915493	25.35211267605634
